hp,variant,block_count,payload,seed,case_root,status,accepted,verifier_success,decoded_payload,decoded_payload_correct,match_ratio,accepted_under_exact_gate,accepted_under_rs_gate,slot_bucket_accuracy,symbol_error_count,erasure_count,final_loss,train_summary_path,eval_summary_path
hp12,b4,4,U13,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp12/b4/U13_s41,completed,False,False,,False,0.75,False,False,0.75,1,0,5.551476,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp12/b4/U13_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414255581Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp12/b4/U13_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113903855784Z/eval_summary.json
hp13,b1,1,U01,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b1/U01_s41,completed,True,True,U01,True,1.0,True,True,1.0,0,0,4.6e-05,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b1/U01_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414290083Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b1/U01_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113903895848Z/eval_summary.json
hp13,b1,1,U05,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b1/U05_s41,completed,True,True,U05,True,1.0,True,True,1.0,0,0,4.6e-05,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b1/U05_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414325533Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b1/U05_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113903930468Z/eval_summary.json
hp13,b1,1,U09,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b1/U09_s41,completed,True,True,U09,True,1.0,True,True,1.0,0,0,4.6e-05,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b1/U09_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414362818Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b1/U09_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113903995674Z/eval_summary.json
hp13,b1,1,U13,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b1/U13_s41,completed,True,True,U13,True,1.0,True,True,1.0,0,0,4.6e-05,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b1/U13_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414396043Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b1/U13_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904033126Z/eval_summary.json
hp13,b4,4,U01,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b4/U01_s41,completed,True,True,U01,True,1.0,True,True,1.0,0,0,8e-06,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b4/U01_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414430022Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b4/U01_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904067256Z/eval_summary.json
hp13,b4,4,U05,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b4/U05_s41,completed,True,True,U05,True,1.0,True,True,1.0,0,0,8e-06,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b4/U05_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414465737Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b4/U05_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904101779Z/eval_summary.json
hp13,b4,4,U09,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b4/U09_s41,completed,False,False,,False,0.875,False,False,0.875,1,0,8e-06,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b4/U09_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414502649Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b4/U09_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904135962Z/eval_summary.json
hp13,b4,4,U13,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b4/U13_s41,completed,True,True,U13,True,1.0,True,True,1.0,0,0,8e-06,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b4/U13_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414536773Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp13/b4/U13_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904169311Z/eval_summary.json
hp14,b1,1,U01,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b1/U01_s41,completed,True,True,U01,True,1.0,True,True,1.0,0,0,0.000113,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b1/U01_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414568977Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b1/U01_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904203530Z/eval_summary.json
hp14,b1,1,U05,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b1/U05_s41,completed,True,True,U05,True,1.0,True,True,1.0,0,0,0.000113,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b1/U05_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414601806Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b1/U05_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904240199Z/eval_summary.json
hp14,b1,1,U09,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b1/U09_s41,completed,True,True,U09,True,1.0,True,True,1.0,0,0,0.000113,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b1/U09_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414635734Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b1/U09_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904273846Z/eval_summary.json
hp14,b1,1,U13,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b1/U13_s41,completed,True,True,U13,True,1.0,True,True,1.0,0,0,0.000113,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b1/U13_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414669081Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b1/U13_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904308118Z/eval_summary.json
hp14,b4,4,U01,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b4/U01_s41,completed,True,True,U01,True,1.0,True,True,1.0,0,0,5e-06,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b4/U01_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414703107Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b4/U01_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904342102Z/eval_summary.json
hp14,b4,4,U05,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b4/U05_s41,completed,True,True,U05,True,1.0,True,True,1.0,0,0,5e-06,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b4/U05_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414738712Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b4/U05_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904375998Z/eval_summary.json
hp14,b4,4,U09,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b4/U09_s41,completed,True,True,U09,True,1.0,True,True,1.0,0,0,5e-06,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b4/U09_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414772581Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b4/U09_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904409937Z/eval_summary.json
hp14,b4,4,U13,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b4/U13_s41,completed,False,False,,False,0.875,False,False,0.875,1,0,5e-06,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b4/U13_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414811701Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp14/b4/U13_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904443976Z/eval_summary.json
hp15,b1,1,U01,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b1/U01_s41,completed,True,True,U01,True,1.0,True,True,1.0,0,0,1.4e-05,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b1/U01_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414847374Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b1/U01_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904478297Z/eval_summary.json
hp15,b1,1,U05,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b1/U05_s41,completed,True,True,U05,True,1.0,True,True,1.0,0,0,1.4e-05,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b1/U05_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414883075Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b1/U05_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904512567Z/eval_summary.json
hp15,b1,1,U09,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b1/U09_s41,completed,True,True,U09,True,1.0,True,True,1.0,0,0,1.4e-05,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b1/U09_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414916821Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b1/U09_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904547060Z/eval_summary.json
hp15,b1,1,U13,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b1/U13_s41,completed,True,True,U13,True,1.0,True,True,1.0,0,0,1.4e-05,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b1/U13_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414953528Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b1/U13_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904581400Z/eval_summary.json
hp15,b4,4,U01,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b4/U01_s41,completed,True,True,U01,True,1.0,True,True,1.0,0,0,1e-06,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b4/U01_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215414990927Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b4/U01_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904616200Z/eval_summary.json
hp15,b4,4,U05,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b4/U05_s41,completed,True,True,U05,True,1.0,True,True,1.0,0,0,1e-06,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b4/U05_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215415034484Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b4/U05_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904657740Z/eval_summary.json
hp15,b4,4,U09,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b4/U09_s41,completed,False,False,,False,0.875,False,False,0.875,1,0,1e-06,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b4/U09_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215415072659Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b4/U09_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904691834Z/eval_summary.json
hp15,b4,4,U13,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b4/U13_s41,completed,True,True,U13,True,1.0,True,True,1.0,0,0,1e-06,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b4/U13_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215415107580Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp15/b4/U13_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904726559Z/eval_summary.json
hp16,b1,1,U01,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b1/U01_s41,completed,True,True,U01,True,1.0,True,True,1.0,0,0,4.6e-05,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b1/U01_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215415140893Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b1/U01_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904762276Z/eval_summary.json
hp16,b1,1,U05,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b1/U05_s41,completed,True,True,U05,True,1.0,True,True,1.0,0,0,4.6e-05,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b1/U05_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215415176970Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b1/U05_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904796139Z/eval_summary.json
hp16,b1,1,U09,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b1/U09_s41,completed,True,True,U09,True,1.0,True,True,1.0,0,0,4.6e-05,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b1/U09_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215415214348Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b1/U09_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904829603Z/eval_summary.json
hp16,b1,1,U13,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b1/U13_s41,completed,True,True,U13,True,1.0,True,True,1.0,0,0,4.6e-05,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b1/U13_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215415247847Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b1/U13_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904864693Z/eval_summary.json
hp16,b4,4,U01,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b4/U01_s41,completed,True,True,U01,True,1.0,True,True,1.0,0,0,0.0,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b4/U01_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215415284083Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b4/U01_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904898255Z/eval_summary.json
hp16,b4,4,U05,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b4/U05_s41,completed,True,True,U05,True,1.0,True,True,1.0,0,0,0.0,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b4/U05_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215415319550Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b4/U05_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904931685Z/eval_summary.json
hp16,b4,4,U09,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b4/U09_s41,completed,True,True,U09,True,1.0,True,True,1.0,0,0,0.0,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b4/U09_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215415356403Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b4/U09_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904965540Z/eval_summary.json
hp16,b4,4,U13,41,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b4/U13_s41,completed,False,False,,False,0.875,False,False,0.875,1,0,0.0,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b4/U13_s41/runs/exp_train/exp_train__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260424T215415392219Z/train_summary.json,/hpcstor6/scratch01/g/guanjie.lin001/tokenizer-evidence/g3a_block_scale_v2/pilot/hp16/b4/U13_s41/runs/exp_eval/exp_eval__our_method__qwen2.5-7b-instruct__s41__d1cd33b__20260425T113904998421Z/eval_summary.json
